"ID_CONVENIO";"CD_PLANO_TRABALHO";"ID_SITUACAO_CONVENIO";"SITUACAO";"NUMERO_PROPOSTA";"NUMERO_PLANO";"NUMERO_CONVENIO";"NUMERO_SIAFI";"CODIGO_ORGAO";"ORGAO_SIGLA";"MUNICIPIO";"CNPJ_PROPONENTE";"RAZAO_SOCIAL_PROPONENTE";"SITUACAO_CAGEC";"DATA_PUBLICACAO";"DATA_INICIO";"DATA_TERMINO";"VALOR_CONCEDENTE";"VALOR_PARLAMENTAR";"ID_STATUS_CONVENIO";"STATUS_CONVENIO";"VALOR_DESPESA_EMPENHADA";"VALOR_DESPESA_PAGA";"TEMPO_ANALISE_TECNICA_CONTINUO";"TEMPO_ANALISEJURIDICA_CONTINUO";"TEMPO_A_ENCAMINHADOR_CONTINUO"
147761;1076457;3;Instrumento Jurídico;"004186/2025";"001838/2025";"1261002260/2025";"9490687";1261;SEE;CONCEICAO DE IPANEMA;"18334300000172";MUNICIPIO DE CONCEICAO DE IPANEMA;Irregular;TIMESTAMP '2025-12-11 00:00:00.000000';TIMESTAMP '2025-12-11 00:00:00.000000';TIMESTAMP '2027-12-10 00:00:00.000000';400000;0;15;VIGENTE;400000;400000;"0 DIA(S), 0 HORA(S), 2 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 18 MINUTO(S)"
147760;1076295;3;Instrumento Jurídico;"004554/2025";"002109/2025";"1231002048/2025";"9490686";1231;SEAPA;URUCUIA;"25223850000180";MUNICIPIO DE URUCUIA;Irregular;TIMESTAMP '2025-12-11 00:00:00.000000';TIMESTAMP '2025-12-11 00:00:00.000000';TIMESTAMP '2026-12-10 00:00:00.000000';520674;0;15;VIGENTE;520674;520674;"0 DIA(S), 0 HORA(S), 9 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 4 HORA(S), 16 MINUTO(S)"
147757;1076294;3;Instrumento Jurídico;"000002/2025";"000009/2025";"1231000006/2025";"9490682";1231;SEAPA;SAO JOAO DO ORIENTE;"18338848000190";MUNICIPIO DE SAO JOAO DO ORIENTE;Irregular;TIMESTAMP '2025-12-11 00:00:00.000000';TIMESTAMP '2025-12-11 00:00:00.000000';TIMESTAMP '2026-12-10 00:00:00.000000';400000;0;15;VIGENTE;400000;400000;"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 12 MINUTO(S)"
147779;1076505;3;Instrumento Jurídico;"005766/2025";"003071/2025";"1231002284/2025";"9490752";1231;SEAPA;HELIODORA;"18712133000156";MUNICIPIO DE HELIODORA;Regular;TIMESTAMP '2025-12-11 00:00:00.000000';TIMESTAMP '2025-12-11 00:00:00.000000';TIMESTAMP '2026-12-10 00:00:00.000000';386100;0;15;VIGENTE;386100;386100;"0 DIA(S), 0 HORA(S), 2 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 34 MINUTO(S)"
147785;1076508;3;Instrumento Jurídico;"003406/2025";"001775/2025";"1481001217/2025";"9490759";1481;SEDESE;BOTUMIRIM;"18017418000177";MUNICIPIO DE BOTUMIRIM;Irregular;TIMESTAMP '2025-12-11 00:00:00.000000';TIMESTAMP '2025-12-11 00:00:00.000000';TIMESTAMP '2027-03-10 00:00:00.000000';19194.75;0;15;VIGENTE;19194.75;19194.75;"0 DIA(S), 5 HORA(S), 45 MINUTO(S)";;"2 DIA(S), 20 HORA(S), 25 MINUTO(S)"
147776;1076303;3;Instrumento Jurídico;"005771/2025";"002946/2025";"1491002319/2025";"9490748";1491;SEGOV;BOM REPOUSO;"18675892000196";MUNICIPIO DE BOM REPOUSO;Regular;TIMESTAMP '2025-12-11 00:00:00.000000';TIMESTAMP '2025-12-11 00:00:00.000000';TIMESTAMP '2026-12-10 00:00:00.000000';124477.7;0;15;VIGENTE;124477.7;124477.7;"3 DIA(S), 22 HORA(S), 53 MINUTO(S)";"0 DIA(S), 2 HORA(S), 23 MINUTO(S)";"0 DIA(S), 1 HORA(S), 49 MINUTO(S)"
147764;1076296;3;Instrumento Jurídico;"005490/2025";"002747/2025";"1231002100/2025";"9490733";1231;SEAPA;NOVA BELEM;"01613169000180";MUNICIPIO DE NOVA BELEM;Irregular;TIMESTAMP '2025-12-11 00:00:00.000000';TIMESTAMP '2025-12-11 00:00:00.000000';TIMESTAMP '2027-12-10 00:00:00.000000';3198473.97;0;15;VIGENTE;3198473.97;3198473.97;"0 DIA(S), 0 HORA(S), 10 MINUTO(S)";"0 DIA(S), 0 HORA(S), 3 MINUTO(S)";"0 DIA(S), 6 HORA(S), 19 MINUTO(S)"
147792;1076528;3;Instrumento Jurídico;"004939/2025";"002434/2025";"1481002307/2025";"9490768";1481;SEDESE;SALINAS;"07411040000175";ASSOCIACAO MUNICIPAL AMIGOS DE SALINAS - ELO DA ESPERANCA;Irregular;TIMESTAMP '2025-12-11 00:00:00.000000';TIMESTAMP '2025-12-11 00:00:00.000000';TIMESTAMP '2026-12-10 00:00:00.000000';0;100000;15;VIGENTE;100000;100000;"6 DIA(S), 6 HORA(S), 17 MINUTO(S)";;"2 DIA(S), 20 HORA(S), 37 MINUTO(S)"
147763;1076459;3;Instrumento Jurídico;"003492/2025";"001769/2025";"1261002304/2025";"9490689";1261;SEE;SANTOS DUMONT;"17747924000159";MUNICIPIO DE SANTOS DUMONT;Irregular;TIMESTAMP '2025-12-11 00:00:00.000000';TIMESTAMP '2025-12-11 00:00:00.000000';TIMESTAMP '2027-12-10 00:00:00.000000';249707.7;0;15;VIGENTE;249707.7;249707.7;"0 DIA(S), 0 HORA(S), 3 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 6 HORA(S), 10 MINUTO(S)"
147793;1076529;3;Instrumento Jurídico;"003144/2025";"001254/2025";"1481002326/2025";"9490769";1481;SEDESE;SANTA LUZIA;"10318819000155";INSTITUTO BRASILEIRO DE ASSISTENCIA A SAUDE;Irregular;TIMESTAMP '2025-12-11 00:00:00.000000';TIMESTAMP '2025-12-11 00:00:00.000000';TIMESTAMP '2026-12-05 00:00:00.000000';0;149000;15;VIGENTE;149000;149000;"8 DIA(S), 19 HORA(S), 3 MINUTO(S)";;"3 DIA(S), 23 HORA(S), 43 MINUTO(S)"
147772;1076301;3;Instrumento Jurídico;"004250/2025";"001799/2025";"1491002318/2025";"9490744";1491;SEGOV;FREI INOCENCIO;"16945990000170";MUNICIPIO DE FREI INOCENCIO;Irregular;TIMESTAMP '2025-12-11 00:00:00.000000';TIMESTAMP '2025-12-11 00:00:00.000000';TIMESTAMP '2027-12-10 00:00:00.000000';1200000;0;15;VIGENTE;1200000;1200000;"3 DIA(S), 4 HORA(S), 12 MINUTO(S)";"0 DIA(S), 20 HORA(S), 40 MINUTO(S)";"0 DIA(S), 1 HORA(S), 50 MINUTO(S)"
147765;1076502;3;Instrumento Jurídico;"003893/2025";"001604/2025";"1261002306/2025";"9490735";1261;SEE;FERROS;"18299529000113";MUNICIPIO DE FERROS;Regular;TIMESTAMP '2025-12-11 00:00:00.000000';TIMESTAMP '2025-12-11 00:00:00.000000';TIMESTAMP '2027-12-10 00:00:00.000000';1100000;0;15;VIGENTE;1100000;1100000;"0 DIA(S), 0 HORA(S), 2 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"3 DIA(S), 18 HORA(S), 22 MINUTO(S)"
147788;1076509;3;Instrumento Jurídico;"003123/2025";"002453/2025";"1481002280/2025";"9490761";1481;SEDESE;JUIZ DE FORA;"15624392000137";ASSOCIACAO NOVA ALIANCA JUIZ DE FORA;Irregular;TIMESTAMP '2025-12-11 00:00:00.000000';TIMESTAMP '2025-12-11 00:00:00.000000';TIMESTAMP '2026-12-10 00:00:00.000000';0;398790;15;VIGENTE;398790;398790;"6 DIA(S), 2 HORA(S), 15 MINUTO(S)";;"3 DIA(S), 3 HORA(S), 31 MINUTO(S)"
147708;1075197;3;Instrumento Jurídico;"004406/2025";"002157/2025";"1481002278/2025";"9490310";1481;SEDESE;ARCOS;"23782675000135";LIGA ARCOENSE DE DESPORTOS;Regular;TIMESTAMP '2025-12-10 00:00:00.000000';TIMESTAMP '2025-12-10 00:00:00.000000';TIMESTAMP '2026-12-09 00:00:00.000000';0;100000;15;VIGENTE;100000;100000;"0 DIA(S), 20 HORA(S), 49 MINUTO(S)";"0 DIA(S), 5 HORA(S), 8 MINUTO(S)";"0 DIA(S), 22 HORA(S), 7 MINUTO(S)"
147722;1076158;3;Instrumento Jurídico;"003039/2025";"001250/2025";"1481002275/2025";"9490384";1481;SEDESE;VARGINHA;"05852571000178";INSTITUTO NACIONAL DE EDUCACAO, CULTURA E ATIVIDADES PSICOPEDAGOGICAS;Irregular;TIMESTAMP '2025-12-10 00:00:00.000000';TIMESTAMP '2025-12-10 00:00:00.000000';TIMESTAMP '2026-12-09 00:00:00.000000';0;100000;15;VIGENTE;100000;100000;"8 DIA(S), 2 HORA(S), 17 MINUTO(S)";;"0 DIA(S), 8 HORA(S), 39 MINUTO(S)"
147701;1075196;3;Instrumento Jurídico;"004449/2025";"002055/2025";"1261002248/2025";"9490285";1261;SEE;ENGENHEIRO NAVARRO;"17697152000198";MUNICIPIO DE ENGENHEIRO NAVARRO;Irregular;TIMESTAMP '2025-12-10 00:00:00.000000';TIMESTAMP '2025-12-10 00:00:00.000000';TIMESTAMP '2027-12-09 00:00:00.000000';350000;0;15;VIGENTE;350000;350000;"0 DIA(S), 0 HORA(S), 2 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 16 MINUTO(S)"
147700;1075195;3;Instrumento Jurídico;"004369/2025";"002022/2025";"1261002134/2025";"9490284";1261;SEE;PRUDENTE DE MORAIS;"18314625000193";MUNICIPIO DE PRUDENTE DE MORAIS;Regular;TIMESTAMP '2025-12-10 00:00:00.000000';TIMESTAMP '2025-12-10 00:00:00.000000';TIMESTAMP '2027-12-09 00:00:00.000000';300000;0;15;VIGENTE;300000;300000;"0 DIA(S), 0 HORA(S), 2 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 1 HORA(S), 43 MINUTO(S)"
147702;1076081;3;Instrumento Jurídico;"005379/2025";"002819/2025";"1271002108/2025";"9490289";1271;SECULT;DOM JOAQUIM;"18303198000148";MUNICIPIO DE DOM JOAQUIM;Regular;TIMESTAMP '2025-12-10 00:00:00.000000';TIMESTAMP '2025-12-10 00:00:00.000000';TIMESTAMP '2026-12-09 00:00:00.000000';150450;0;15;VIGENTE;150450;150450;"0 DIA(S), 22 HORA(S), 17 MINUTO(S)";;"0 DIA(S), 3 HORA(S), 12 MINUTO(S)"
147699;1075194;3;Instrumento Jurídico;"003226/2025";"001932/2025";"1261002116/2025";"9490283";1261;SEE;VOLTA GRANDE;"17710690000175";MUNICIPIO DE VOLTA GRANDE;Regular;TIMESTAMP '2025-12-10 00:00:00.000000';TIMESTAMP '2025-12-10 00:00:00.000000';TIMESTAMP '2027-12-09 00:00:00.000000';1229491.08;0;15;VIGENTE;1229491.08;1229491.08;"0 DIA(S), 0 HORA(S), 7 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 2 HORA(S), 41 MINUTO(S)"
147712;1075199;3;Instrumento Jurídico;"005750/2025";"002931/2025";"1491002250/2025";"9490316";1491;SEGOV;BELO VALE;"18363937000197";MUNICIPIO DE BELO VALE;Regular;TIMESTAMP '2025-12-10 00:00:00.000000';TIMESTAMP '2025-12-10 00:00:00.000000';TIMESTAMP '2026-12-09 00:00:00.000000';119450.81;0;15;VIGENTE;119450.81;119450.81;"1 DIA(S), 3 HORA(S), 4 MINUTO(S)";"0 DIA(S), 0 HORA(S), 33 MINUTO(S)";"0 DIA(S), 2 HORA(S), 5 MINUTO(S)"
147715;1075203;3;Instrumento Jurídico;"003769/2025";"002653/2025";"1261002034/2025";"9490321";1261;SEE;MONTEZUMA;"25223983000156";MUNICIPIO DE MONTEZUMA;Irregular;TIMESTAMP '2025-12-10 00:00:00.000000';TIMESTAMP '2025-12-10 00:00:00.000000';TIMESTAMP '2027-12-09 00:00:00.000000';324048.01;0;15;VIGENTE;324048.01;324048.01;"0 DIA(S), 0 HORA(S), 4 MINUTO(S)";"0 DIA(S), 0 HORA(S), 1 MINUTO(S)";"0 DIA(S), 0 HORA(S), 51 MINUTO(S)"
147721;1076157;3;Instrumento Jurídico;"004636/2025";"002327/2025";"1481002219/2025";"9490383";1481;SEDESE;UBERABA;"04597747000200";CENTRO DE RECUPERACAO VIDA NOVA;Regular;TIMESTAMP '2025-12-10 00:00:00.000000';TIMESTAMP '2025-12-10 00:00:00.000000';TIMESTAMP '2026-12-09 00:00:00.000000';0;74950;15;VIGENTE;74950;74950;"6 DIA(S), 0 HORA(S), 51 MINUTO(S)";;"0 DIA(S), 8 HORA(S), 21 MINUTO(S)"
147714;1075202;3;Instrumento Jurídico;"005732/2025";"002978/2025";"1491002262/2025";"9490320";1491;SEGOV;MUNHOZ;"18675934000199";MUNICIPIO DE MUNHOZ;Irregular;TIMESTAMP '2025-12-10 00:00:00.000000';TIMESTAMP '2025-12-10 00:00:00.000000';TIMESTAMP '2026-12-09 00:00:00.000000';124480.32;0;15;VIGENTE;124480.32;124480.32;"0 DIA(S), 4 HORA(S), 29 MINUTO(S)";"0 DIA(S), 0 HORA(S), 56 MINUTO(S)";"0 DIA(S), 0 HORA(S), 9 MINUTO(S)"
147710;1075198;3;Instrumento Jurídico;"001517/2025";"000929/2025";"1481002273/2025";"9490312";1481;SEDESE;JOAO MONLEVADE;"18401588000150";LIGA MONLEVADENSE DE FUTEBOL;Irregular;TIMESTAMP '2025-12-10 00:00:00.000000';TIMESTAMP '2025-12-10 00:00:00.000000';TIMESTAMP '2026-12-09 00:00:00.000000';0;100000;15;VIGENTE;100000;100000;"1 DIA(S), 15 HORA(S), 17 MINUTO(S)";"0 DIA(S), 4 HORA(S), 41 MINUTO(S)";"0 DIA(S), 22 HORA(S), 45 MINUTO(S)"
147719;1076156;3;Instrumento Jurídico;"005066/2025";"002335/2025";"1481002221/2025";"9490380";1481;SEDESE;COROMANDEL;"22234330000184";ASSOCIACAO COMUNITARIA LUZ DO EVANGELHO DE COROMANDEL;Irregular;TIMESTAMP '2025-12-10 00:00:00.000000';TIMESTAMP '2025-12-10 00:00:00.000000';TIMESTAMP '2026-08-06 00:00:00.000000';0;100000;16;ENCERRADO;100000;100000;"6 DIA(S), 17 HORA(S), 35 MINUTO(S)";"0 DIA(S), 4 HORA(S), 43 MINUTO(S)";"0 DIA(S), 6 HORA(S), 34 MINUTO(S)"
147718;1076155;3;Instrumento Jurídico;"004755/2025";"002280/2025";"1481002223/2025";"9490379";1481;SEDESE;JANUARIA;"06316684000111";ASSOCIACAO COMUNITARIA DE DESENVOLVIMENTO SOCIAL DO VALE DO SAO FRANCISCO - ACDSVSF;Irregular;TIMESTAMP '2025-12-10 00:00:00.000000';TIMESTAMP '2025-12-10 00:00:00.000000';TIMESTAMP '2026-12-09 00:00:00.000000';0;99900;15;VIGENTE;99900;99900;"7 DIA(S), 4 HORA(S), 27 MINUTO(S)";;"0 DIA(S), 4 HORA(S), 43 MINUTO(S)"
147713;1075201;3;Instrumento Jurídico;"005623/2025";"002870/2025";"1491002255/2025";"9490319";1491;SEGOV;DORESOPOLIS;"18306647000101";MUNICIPIO DE DORESOPOLIS;Irregular;TIMESTAMP '2025-12-10 00:00:00.000000';TIMESTAMP '2025-12-10 00:00:00.000000';TIMESTAMP '2026-12-09 00:00:00.000000';249993.33;0;15;VIGENTE;249993.33;249993.33;"5 DIA(S), 6 HORA(S), 13 MINUTO(S)";"0 DIA(S), 13 HORA(S), 15 MINUTO(S)";"0 DIA(S), 0 HORA(S), 51 MINUTO(S)"
147717;1075204;3;Instrumento Jurídico;"002316/2025";"002194/2025";"1481002213/2025";"9490323";1481;SEDESE;ELOI MENDES;"62382395000949";ASSOCIACAO DAS OBRAS PAVONIANAS DE ASSISTENCIA;Regular;TIMESTAMP '2025-12-10 00:00:00.000000';TIMESTAMP '2025-12-10 00:00:00.000000';TIMESTAMP '2026-12-09 00:00:00.000000';0;99652.16;15;VIGENTE;99652.16;99652.16;"33 DIA(S), 23 HORA(S), 53 MINUTO(S)";;"0 DIA(S), 7 HORA(S), 54 MINUTO(S)"
147716;1076091;3;Instrumento Jurídico;"004334/2025";"002056/2025";"1261002249/2025";"9490322";1261;SEE;ENGENHEIRO NAVARRO;"17697152000198";MUNICIPIO DE ENGENHEIRO NAVARRO;Irregular;TIMESTAMP '2025-12-10 00:00:00.000000';TIMESTAMP '2025-12-10 00:00:00.000000';TIMESTAMP '2027-12-09 00:00:00.000000';801000;0;15;VIGENTE;801000;801000;"0 DIA(S), 0 HORA(S), 2 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 3 HORA(S), 44 MINUTO(S)"
147646;1074935;3;Instrumento Jurídico;"005458/2025";"002846/2025";"1261002179/2025";"9489101";1261;SEE;ABRE CAMPO;"18837278000183";MUNICIPIO DE ABRE CAMPO;Regular;TIMESTAMP '2025-12-06 00:00:00.000000';TIMESTAMP '2025-12-06 00:00:00.000000';TIMESTAMP '2027-12-05 00:00:00.000000';1179058.09;0;15;VIGENTE;1179058.09;1179058.09;"0 DIA(S), 0 HORA(S), 4 MINUTO(S)";"0 DIA(S), 0 HORA(S), 2 MINUTO(S)";"0 DIA(S), 1 HORA(S), 30 MINUTO(S)"
147653;1074939;3;Instrumento Jurídico;"005259/2025";"002605/2025";"1261002203/2025";"9489108";1261;SEE;NACIP RAYDAN;"18507079000107";MUNICIPIO DE NACIP RAYDAN;Irregular;TIMESTAMP '2025-12-06 00:00:00.000000';TIMESTAMP '2025-12-06 00:00:00.000000';TIMESTAMP '2027-12-05 00:00:00.000000';250000;0;15;VIGENTE;250000;250000;"0 DIA(S), 0 HORA(S), 2 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 7 MINUTO(S)"
147649;1074914;3;Instrumento Jurídico;"004549/2025";"002622/2025";"1261002158/2025";"9489104";1261;SEE;DIVISA ALEGRE;"01613073000111";MUNICIPIO DE DIVISA ALEGRE;Irregular;TIMESTAMP '2025-12-06 00:00:00.000000';TIMESTAMP '2025-12-06 00:00:00.000000';TIMESTAMP '2027-12-05 00:00:00.000000';400000;0;15;VIGENTE;400000;400000;"0 DIA(S), 0 HORA(S), 3 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"2 DIA(S), 13 HORA(S), 44 MINUTO(S)"
147656;1074916;3;Instrumento Jurídico;"005319/2025";"002663/2025";"1261002202/2025";"9489110";1261;SEE;CATAS ALTAS;"01612370000142";MUNICIPIO DE CATAS ALTAS;Irregular;TIMESTAMP '2025-12-06 00:00:00.000000';TIMESTAMP '2025-12-06 00:00:00.000000';TIMESTAMP '2027-12-05 00:00:00.000000';198936.92;0;15;VIGENTE;198936.92;198936.92;"0 DIA(S), 0 HORA(S), 3 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 11 MINUTO(S)"
147667;1074957;3;Instrumento Jurídico;"002149/2025";"002367/2025";"1481002174/2025";"9489135";1481;SEDESE;MONTE CARMELO;"20260451000175";PEQUENAS COMUNIDADES DE NOSSA SENHORA DO CARMO;Irregular;TIMESTAMP '2025-12-06 00:00:00.000000';TIMESTAMP '2025-12-06 00:00:00.000000';TIMESTAMP '2026-12-05 00:00:00.000000';0;100000;15;VIGENTE;100000;100000;"1 DIA(S), 4 HORA(S), 10 MINUTO(S)";;"0 DIA(S), 4 HORA(S), 37 MINUTO(S)"
147668;1074958;3;Instrumento Jurídico;"000712/2025";"000746/2025";"1481002185/2025";"9489137";1481;SEDESE;BOA ESPERANCA;"05056343000191";CONSELHO CENTRAL DE BOA ESPERANCA DA SOCIEDADE DE SAO VICENTE DE PAULO;Irregular;TIMESTAMP '2025-12-06 00:00:00.000000';TIMESTAMP '2025-12-06 00:00:00.000000';TIMESTAMP '2026-12-05 00:00:00.000000';0;99952.4;15;VIGENTE;99952.4;99952.4;"6 DIA(S), 21 HORA(S), 41 MINUTO(S)";;"0 DIA(S), 2 HORA(S), 5 MINUTO(S)"
147660;1074917;3;Instrumento Jurídico;"005405/2025";"002847/2025";"1261002230/2025";"9489115";1261;SEE;CRUCILANDIA;"18313007000129";MUNICIPIO DE CRUCILANDIA;Regular;TIMESTAMP '2025-12-06 00:00:00.000000';TIMESTAMP '2025-12-06 00:00:00.000000';TIMESTAMP '2027-12-05 00:00:00.000000';938793.55;0;15;VIGENTE;938793.55;938793.55;"0 DIA(S), 0 HORA(S), 14 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 49 MINUTO(S)"
147672;1075054;3;Instrumento Jurídico;"002752/2025";"000608/2025";"1481002201/2025";"9489236";1481;SEDESE;TUPACIGUARA;"48785845000166";ASSOCIACAO CASA DE DEUS DE TUPACIGUARA;Irregular;TIMESTAMP '2025-12-06 00:00:00.000000';TIMESTAMP '2025-12-06 00:00:00.000000';TIMESTAMP '2027-01-09 00:00:00.000000';0;90210.08;15;VIGENTE;90210.08;90210.08;"4 DIA(S), 5 HORA(S), 57 MINUTO(S)";;"0 DIA(S), 0 HORA(S), 50 MINUTO(S)"
147640;1074912;3;Instrumento Jurídico;"004667/2025";"002021/2025";"1371002218/2025";"9489091";1371;SEMAD;DORES DO INDAIA;"10830337000180";ASSOCIACAO DE PROTECAO AOS ANIMAIS ORCINO GUIMARAES;Regular;TIMESTAMP '2025-12-06 00:00:00.000000';TIMESTAMP '2025-12-06 00:00:00.000000';TIMESTAMP '2027-01-29 00:00:00.000000';0;150000;15;VIGENTE;150000;150000;"8 DIA(S), 4 HORA(S), 16 MINUTO(S)";;"0 DIA(S), 7 HORA(S), 47 MINUTO(S)"
147650;1074937;3;Instrumento Jurídico;"005339/2025";"002837/2025";"1261002204/2025";"9489105";1261;SEE;ITAMBACURI;"18404855000143";MUNICIPIO DE ITAMBACURI;Irregular;TIMESTAMP '2025-12-06 00:00:00.000000';TIMESTAMP '2025-12-06 00:00:00.000000';TIMESTAMP '2027-12-05 00:00:00.000000';835007.94;0;15;VIGENTE;835007.94;835007.94;"0 DIA(S), 0 HORA(S), 2 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 59 MINUTO(S)"
152654;1074910;3;Instrumento Jurídico;"004673/2025";"002259/2025";"1371002216/2025";"9489089";1371;SEMAD;JUIZ DE FORA;"09442308000161";ASSOCIACAO PARCERIA JUIZ DE FORA;Regular;TIMESTAMP '2025-12-06 00:00:00.000000';TIMESTAMP '2025-12-06 00:00:00.000000';TIMESTAMP '2027-12-05 00:00:00.000000';0;1459210.47;15;VIGENTE;209210.47;209210.47;"14 DIA(S), 17 HORA(S), 44 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 7 HORA(S), 23 MINUTO(S)"
147644;1074934;3;Instrumento Jurídico;"005330/2025";"002676/2025";"1261002165/2025";"9489099";1261;SEE;NOVA SERRANA;"18291385000159";MUNICIPIO DE NOVA SERRANA;Regular;TIMESTAMP '2025-12-06 00:00:00.000000';TIMESTAMP '2025-12-06 00:00:00.000000';TIMESTAMP '2027-12-05 00:00:00.000000';500000;0;15;VIGENTE;500000;500000;"0 DIA(S), 0 HORA(S), 3 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 1 HORA(S), 9 MINUTO(S)"
147664;1074955;3;Instrumento Jurídico;"005064/2025";"002325/2025";"1481002214/2025";"9489130";1481;SEDESE;BRUMADINHO;"30278029000109";ASSOCIACAO KALEB;Irregular;TIMESTAMP '2025-12-06 00:00:00.000000';TIMESTAMP '2025-12-06 00:00:00.000000';TIMESTAMP '2026-12-05 00:00:00.000000';0;74990;15;VIGENTE;74990;74990;"6 DIA(S), 3 HORA(S), 32 MINUTO(S)";;"0 DIA(S), 6 HORA(S), 36 MINUTO(S)"
147666;1074956;3;Instrumento Jurídico;"004840/2025";"002233/2025";"1481002144/2025";"9489133";1481;SEDESE;SAO SEBASTIAO DO PARAISO;"10547080000153";ASSOCIACAO DO CENTRO DE REABILITACAO NEUROLOGICA E EQUOTERAPIA AMOREQUO;Irregular;TIMESTAMP '2025-12-06 00:00:00.000000';TIMESTAMP '2025-12-06 00:00:00.000000';TIMESTAMP '2026-12-05 00:00:00.000000';0;100000;15;VIGENTE;100000;100000;"8 DIA(S), 3 HORA(S), 56 MINUTO(S)";;"0 DIA(S), 9 HORA(S), 31 MINUTO(S)"
147648;1074936;3;Instrumento Jurídico;"004229/2025";"002665/2025";"1261002169/2025";"9489103";1261;SEE;CLARAVAL;"17894056000130";MUNICIPIO DE CLARAVAL;Irregular;TIMESTAMP '2025-12-06 00:00:00.000000';TIMESTAMP '2025-12-06 00:00:00.000000';TIMESTAMP '2027-12-05 00:00:00.000000';1910937.58;0;15;VIGENTE;1262841.56;1262841.56;"0 DIA(S), 0 HORA(S), 2 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 22 MINUTO(S)"
147669;1074959;3;Instrumento Jurídico;"004848/2025";"002354/2025";"1481002146/2025";"9489139";1481;SEDESE;MONTES CLAROS;"34234420000154";ASSOCIACAO MONTESCLARENSE DE ESPORTES ( AME);Irregular;TIMESTAMP '2025-12-06 00:00:00.000000';TIMESTAMP '2025-12-06 00:00:00.000000';TIMESTAMP '2026-06-21 00:00:00.000000';0;123817.31;16;ENCERRADO;123817.31;123817.31;"7 DIA(S), 3 HORA(S), 13 MINUTO(S)";;"0 DIA(S), 5 HORA(S), 23 MINUTO(S)"
147657;1074941;3;Instrumento Jurídico;"005336/2025";"002625/2025";"1261002228/2025";"9489111";1261;SEE;CAMACHO;"18308726000151";MUNICIPIO DE CAMACHO;Irregular;TIMESTAMP '2025-12-06 00:00:00.000000';TIMESTAMP '2025-12-06 00:00:00.000000';TIMESTAMP '2027-12-05 00:00:00.000000';324048.01;0;15;VIGENTE;324048.01;324048.01;"0 DIA(S), 0 HORA(S), 1 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 1 HORA(S), 45 MINUTO(S)"
147645;1074913;3;Instrumento Jurídico;"003809/2025";"002313/2025";"1261002209/2025";"9489100";1261;SEE;SANTA MARIA DE ITABIRA;"18299453000126";MUNICIPIO DE SANTA MARIA DE ITABIRA;Irregular;TIMESTAMP '2025-12-06 00:00:00.000000';TIMESTAMP '2025-12-06 00:00:00.000000';TIMESTAMP '2027-12-05 00:00:00.000000';1350000;0;15;VIGENTE;1350000;1350000;"0 DIA(S), 0 HORA(S), 3 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 1 HORA(S), 10 MINUTO(S)"
