contratoconvenio_saida;numero_empenho;data_registro_doc_empenho;razao_social_credor;cnpj_cpf_credor_formatado;unidade_orcamentaria_sigla;unidade_orcamentaria_codigo;unidade_orcamentaria_nome;elemento_despesa_codigo;elemento_despesa_descricao;item_despesa_codigo;item_despesa_descricao;fonte_recurso_codigo;fonte_recurso_descricao;valor_despesa_liquidada;valor_pago_processado;valor_pago_nao_processado
9407559;279;2023-12-26 00:00:00;ASSOCIACAO BURITIS DE ESPORTE E CULTURA;12.382.472/0001-35;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;334786,68;0,0
9407560;282;2023-12-26 00:00:00;PM DIOGO DE VASCONCELOS;18.295.311/0001-90;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;60;RECURSOS DIRETAMENTE ARRECADADOS;0,0;250000,0;0,0
9407561;519;2023-12-27 00:00:00;PM CAETANOPOLIS;23.221.351/0001-28;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;600000,0;0,0
9407562;399;2023-12-26 00:00:00;PM GONZAGA;18.307.421/0001-25;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;570000,0;0,0
9407563;460;2023-12-27 00:00:00;APAE ASSOCIAC DE PAIS E AMIGOS DOS EXCEP DE S SEBAST DO ANTA;07.364.381/0001-37;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;90000,0;0,0
9407564;455;2023-12-27 00:00:00;PM LARANJAL;17.947.615/0001-22;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;300000,0;0,0
9407565;304;2023-12-27 00:00:00;PM BONFIM;18.363.945/0001-33;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;60;RECURSOS DIRETAMENTE ARRECADADOS;0,0;250000,0;0,0
9407566;308;2023-12-27 00:00:00;PM UNIAO DE MINAS;01.051.819/0001-40;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;60;RECURSOS DIRETAMENTE ARRECADADOS;0,0;250000,0;0,0
9407567;505;2023-12-27 00:00:00;PM FAMA;18.243.253/0001-51;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;450000,0;0,0
9407568;2678;2023-12-27 00:00:00;PM JEQUERI;18.316.166/0001-87;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;362595,95;0,0;362595,95
9407569;281;2023-12-26 00:00:00;PM NINHEIRA;01.612.495/0001-72;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;60;RECURSOS DIRETAMENTE ARRECADADOS;0,0;250000,0;0,0
9407571;395;2023-12-26 00:00:00;PM SANTA ROSA DA SERRA;18.192.252/0001-25;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;397887,66;0,0
9407572;426;2023-12-26 00:00:00;ASSOCIACAO DE PAIS E AMIGOS DO HANDEBOL E FUTSAL DE MARTINHO CAMPOS;05.465.088/0001-30;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;89990,02;0,0
9407573;280;2023-12-26 00:00:00;PM ALTEROSA;18.243.238/0001-03;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;38;TRANSFERENCIAS DA UNIAO VINCULADOS AO ESPORTE;0,0;0,0;0,0
9407574;408;2023-12-26 00:00:00;PM ORIZANIA;01.616.271/0001-39;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;200000,0;0,0
9407575;436;2023-12-27 00:00:00;ASSOCIACAO DE APOIO SOCIAL E CULTURAL RENASCER-AASCR;05.956.125/0001-03;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;200000,0;0,0
9407576;416;2023-12-26 00:00:00;CASA DE APOIO A CRIANCA CARENTE;00.211.504/0001-50;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;200000,0;0,0
9407577;2676;2023-12-27 00:00:00;PM MONTE AZUL;18.650.945/0001-14;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;700000,0;0,0;700000,0
9407578;504;2023-12-27 00:00:00;PM BUGRE;01.613.126/0001-02;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;223972,13;0,0
9407579;421;2023-12-26 00:00:00;ABRACO ASSOCIACAO BRASILEIRA COMUNITARIA PARA A PREVENCAO DO ABUSO DE;25.572.199/0001-53;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;341622,7;0,0
9407580;459;2023-12-27 00:00:00;ABRIGO SANTA HELENA DE JUIZ DE FORA;21.609.045/0001-38;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;100000,0;0,0
9407581;302;2023-12-27 00:00:00;PM MARMELOPOLIS;18.026.021/0001-41;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;38;TRANSFERENCIAS DA UNIAO VINCULADOS AO ESPORTE;0,0;244380,79;0,0
9407582;462;2023-12-27 00:00:00;APAE DE BOM SUCESSO;25.654.880/0001-40;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;89565,1;0,0
9407583;411;2023-12-26 00:00:00;PM CARANAIBA;18.094.789/0001-52;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;300000,0;0,0
9407584;8;2023-12-27 00:00:00;CENTRO MINEIRO DE ALIANCAS INTERSETORIAIS;08.415.255/0001-27;FIA;4091;FUNDO PARA A INFANCIA E A ADOLESCENCIA;42;AUXILIOS;1;AUXILIOS;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;0,0;123849,0;0,0
9407585;447;2023-12-27 00:00:00;ASSOCIACAO MINEIRA DE EDUCACAO CONTINUADA ASMEC;05.263.848/0001-27;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;90000,0;0,0
9407586;521;2023-12-27 00:00:00;PM DIVINO DAS LARANJEIRAS;18.357.079/0001-78;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;700000,0;0,0
9407587;440;2023-12-27 00:00:00;PM UBERABA;18.428.839/0001-90;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;490851,0;0,0
9407588;449;2023-12-27 00:00:00;FORUM MINEIRO DE CONSELHEIROS E EX-CONSELHEIROS TUTELARES;32.312.063/0001-70;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;120000,0;0,0
9407589;2687;2023-12-27 00:00:00;PM LAGOA FORMOSA;18.602.078/0001-41;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;100000,0;0,0;100000,0
9407590;452;2023-12-27 00:00:00;PM PARACATU;18.278.051/0001-45;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;202233,06;0,0
9407591;517;2023-12-27 00:00:00;PM LAGAMAR;18.192.260/0001-71;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;250000,0;0,0
9407592;471;2023-12-27 00:00:00;PM VAZANTE;18.278.069/0001-47;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;500000,0;0,0
9407593;431;2023-12-27 00:00:00;ONG JUVENTUDE COM ATITUDE - JUCA - CONTAGEM;09.184.794/0001-65;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;110000,0;0,0
9407594;404;2023-12-26 00:00:00;ASSOCIACAO ARCA DA VIDA;16.911.234/0001-20;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;89955,88;0,0
9407595;2685;2023-12-27 00:00:00;PM NOVA RESENDE;18.187.823/0001-33;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;0,0;300000,0
9407596;403;2023-12-26 00:00:00;CONS.PARTI.DA SOC.SAO VICENTE DE PAULO;24.665.630/0001-43;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;98893,11;0,0
9407597;2686;2023-12-27 00:00:00;PM ITURAMA;18.457.242/0001-74;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;0,0;500000,0
9407598;409;2023-12-26 00:00:00;ASSOCIACAO PAIS E AMIGOS DOS EXCEPCIONAIS/CARMO CACHOEIRA;41.774.175/0001-33;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;88623,86;0,0
9407599;2670;2023-12-27 00:00:00;PM MONTE SANTO DE MINAS;18.241.372/0001-75;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;0,0;300000,0
9407600;413;2023-12-26 00:00:00;ASSOCIACAO CUIDAR BEM/MG - ACB;10.626.829/0001-58;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;398852,29;0,0
9407601;2672;2023-12-27 00:00:00;PM LEME DO PRADO;01.587.109/0001-30;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;0,0;500000,0
9407602;509;2023-12-27 00:00:00;ASSOCIACAO COMUNITARIA SHEKINAH;02.108.947/0001-46;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;300000,0;0,0
9407604;454;2023-12-27 00:00:00;CONSELHO CENTRAL DE POCOS DE CALDAS SOCIEDADE SAO VICENTE DE PAULA;19.111.038/0001-60;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;132310,0;0,0
9407607;438;2023-12-27 00:00:00;CONSELHO CENTRAL DE ITAJUBA DA SOCIEDADE DE SAO VICENTE DE PAULO;20.398.293/0001-14;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;132310,0;0,0
9407608;417;2023-12-26 00:00:00;LIGA DESPORTIVA DO ALTO RIO PARDO;06.062.952/0001-16;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;111484,03;0,0
9407609;396;2023-12-26 00:00:00;CRECHE COMUNITARIA SAO DOMINGOS SAVIO;18.258.640/0001-61;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;806000,0;0,0
9407609;397;2023-12-26 00:00:00;CRECHE COMUNITARIA SAO DOMINGOS SAVIO;18.258.640/0001-61;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;90000,0;0,0
9407621;456;2023-12-27 00:00:00;ASSOCIACAO TRUPE BRASILIA DE MINAS;03.621.181/0001-61;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;80000,0;0,0
9407621;458;2023-12-27 00:00:00;ASSOCIACAO TRUPE BRASILIA DE MINAS;03.621.181/0001-61;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;20000,0;0,0
9407736;457;2023-12-27 00:00:00;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS;20.067.328/0001-32;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;100000,0;0,0
9407737;498;2023-12-27 00:00:00;FEDERACAO DE ESPORTES ESTUDANTIS DE MINAS GERAIS;04.070.420/0001-03;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;90990,0;0,0
9407738;482;2023-12-27 00:00:00;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS;18.963.546/0001-03;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;149999,6;0,0
9407739;451;2023-12-27 00:00:00;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS E ANDRADAS;21.409.107/0001-68;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;89561,01;0,0
9407740;484;2023-12-27 00:00:00;ASSOCIACAO DE PROMOCAO HUMANA DIVINA PROVIDENCIA;00.981.069/0006-58;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;200000,0;0,0
9407742;481;2023-12-27 00:00:00;CARITAS DIOCESANA DE ALMENARA;21.250.527/0001-44;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;100000,0;0,0
9407743;489;2023-12-27 00:00:00;CARITAS ARQUIDIOCESANA DE MONTES CLAROS;07.487.008/0001-73;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;108000,0;0,0
9407743;490;2023-12-27 00:00:00;CARITAS ARQUIDIOCESANA DE MONTES CLAROS;07.487.008/0001-73;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;37000,0;0,0
9407744;485;2023-12-27 00:00:00;LEGIAO DE ASSISTENCIA RECUPERADORA;21.353.974/0001-29;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;60039,86;0,0
9407744;486;2023-12-27 00:00:00;LEGIAO DE ASSISTENCIA RECUPERADORA;21.353.974/0001-29;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;298623,86;0,0
9407745;493;2023-12-27 00:00:00;ASSOC. DA CRIANCA E ASSIST RURAL-;22.057.616/0001-31;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;13116,0;0,0
9407745;495;2023-12-27 00:00:00;ASSOC. DA CRIANCA E ASSIST RURAL-;22.057.616/0001-31;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;86884,0;0,0
9407746;448;2023-12-27 00:00:00;ASSOCIACAO EDUCATIVA E COULTURAL DE IGARAPE -ASSECIO;22.732.960/0001-89;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;90000,0;0,0
9407747;488;2023-12-27 00:00:00;GREMIO ESPORTE CLUBE;19.413.244/0001-24;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;145613,17;0,0
9407748;435;2023-12-27 00:00:00;ASSOCIACAO SAO RAFAEL;04.240.450/0001-02;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;88623,86;0,0
9407749;487;2023-12-27 00:00:00;PROJETO SOCIAL BATISTA REGULAR;10.581.414/0001-05;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;100000,0;0,0
9407750;463;2023-12-27 00:00:00;CASA DE CARIDADE HERDEIROS DE JESUS;17.343.013/0001-66;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;89919,89;0,0
9407751;444;2023-12-27 00:00:00;ASSOCIACAO CHAPADENSE ASSIST. AS NECES.TRAB.E DA INFANCIA;21.225.776/0001-80;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;98551,2;0,0
9407752;470;2023-12-27 00:00:00;APAE DE BOM REPOUSO;02.207.184/0001-90;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;90000,0;0,0
9407753;538;2023-12-28 00:00:00;ASSOCIACAO AMBIENTAL CULTIVAR;12.300.270/0001-05;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;300000,0;0,0
9407754;434;2023-12-27 00:00:00;ASSOCIACAO DOS AMIGOS DO BUGRE;01.176.626/0001-16;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;100000,0;0,0
9407755;437;2023-12-27 00:00:00;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE BORDA DA MATA;21.416.987/0001-08;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;90000,0;0,0
9407756;296;2023-12-27 00:00:00;PM SALINAS;24.359.333/0001-70;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;38;TRANSFERENCIAS DA UNIAO VINCULADOS AO ESPORTE;0,0;229369,38;0,0
9407757;303;2023-12-27 00:00:00;PM PINGO D'AGUA;01.613.204/0001-60;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;38;TRANSFERENCIAS DA UNIAO VINCULADOS AO ESPORTE;0,0;229369,38;0,0
9407758;288;2023-12-27 00:00:00;ASSOCIACAO E PROJETO AGUIA;30.222.023/0001-01;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;150000,0;0,0
9407759;499;2023-12-27 00:00:00;PM ARAGUARI;16.829.640/0001-49;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;800000,0;0,0
9407760;500;2023-12-27 00:00:00;PM BOTUMIRIM;18.017.418/0001-77;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;750000,0;0,0
9407761;5;2023-12-27 00:00:00;FUNDACAO VICINTIM;21.507.934/0001-94;FIA;4091;FUNDO PARA A INFANCIA E A ADOLESCENCIA;42;AUXILIOS;1;AUXILIOS;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;0,0;19471,45;0,0
